,lat,lon,alt,timestamp
0,43.625609999999995,1.358105,0,1590480342
1,43.62553,1.358169,0,1590486543
2,43.625336,1.358408,0,1590486564
3,43.62513,1.358552,0,1590486582
4,43.624859,1.358495,0,1590486605
5,43.624683000000005,1.3582670000000001,0,1590486625
6,43.62458,1.357993,0,1590486643
7,43.624706,1.358234,0,1590486671
8,43.625011,1.358757,0,1590486686
9,43.625484,1.359638,0,1590486712
10,43.625599,1.3598459999999999,0,1590486718
11,43.626011,1.360703,0,1590487316
12,43.626090999999995,1.36103,0,1590487322
13,43.62608,1.361389,0,1590487328
14,43.625473,1.362225,0,1590487347
15,43.625679,1.3639649999999999,0,1590487386
16,43.62579,1.365019,0,1590487401
17,43.625568,1.365264,0,1590487407
18,43.624973,1.365869,0,1590487419
19,43.62458,1.3662809999999999,0,1590487427
20,43.624359000000005,1.366588,0,1590487436
21,43.624557,1.368109,0,1590487459
22,43.624638,1.369089,0,1590487470
23,43.624706,1.369776,0,1590487477
24,43.624752,1.370401,0,1590487483
25,43.625244,1.373307,0,1590487525
26,43.624905,1.3737,0,1590487536
27,43.623508,1.375155,0,1590487567
28,43.623081,1.3756059999999999,0,1590487574
29,43.622856,1.375841,0,1590487580
30,43.622269,1.3764370000000001,0,1590487591
31,43.621891,1.376724,0,1590487604
32,43.621628,1.3766120000000002,0,1590487613
33,43.621449,1.3763809999999999,0,1590487619
34,43.621216,1.375972,0,1590487652
35,43.620987,1.375543,0,1590487664
36,43.620861,1.3753030000000002,0,1590487670
37,43.620827,1.375048,0,1590487676
38,43.620903000000006,1.374811,0,1590487682
39,43.621113,1.374552,0,1590487688
40,43.621449,1.374207,0,1590487694
41,43.622276,1.37334,0,1590487700
42,43.62381,1.3717540000000001,0,1590487707
43,43.633301,1.361985,61,1590487728
44,43.639389,1.3559809999999999,236,1590487739
45,43.642582,1.352692,320,1590487745
46,43.645569,1.349594,396,1590487751
47,43.648495000000004,1.346414,480,1590487757
48,43.65152,1.343209,549,1590487763
49,43.654594,1.339809,587,1590487770
50,43.6577,1.336116,617,1590487776
51,43.66367,1.329215,709,1590487787
52,43.66679,1.325618,754,1590487793
53,43.670242,1.3217450000000002,800,1590487800
54,43.676472,1.3142399999999999,899,1590487812
55,43.682758,1.30685,998,1590487823
56,43.685783,1.303384,1021,1590487830
57,43.689274,1.299395,1029,1590487836
58,43.692809999999994,1.2953649999999999,1044,1590487842
59,43.700958,1.286422,1082,1590487854
60,43.709663,1.277095,1120,1590487866
61,43.714645000000004,1.2718639999999999,1143,1590487872
62,43.719906,1.267482,1158,1590487879
63,43.726425,1.2642120000000001,1181,1590487885
64,43.732849,1.261858,1204,1590487891
65,43.740063,1.2595040000000002,1234,1590487897
66,43.748398,1.256888,1303,1590487904
67,43.757427,1.254142,1417,1590487911
68,43.7715,1.250525,1585,1590487923
69,43.78294,1.249564,1707,1590487932
70,43.790154,1.249499,1775,1590487938
71,43.797508,1.249499,1867,1590487944
72,43.805794,1.249499,1966,1590487950
73,43.820755,1.249312,2134,1590487962
74,43.83596,1.248976,2278,1590487974
75,43.850578000000006,1.248518,2393,1590487986
76,43.867081,1.2478420000000001,2545,1590487998
77,43.88242,1.247341,2736,1590488010
78,43.896378000000006,1.246884,2896,1590488021
79,43.910725,1.2463600000000001,3033,1590488032
80,43.926224,1.245798,3147,1590488044
81,43.942474,1.245288,3193,1590488055
82,43.961197,1.244649,3231,1590488068
83,43.978958,1.242733,3277,1590488080
84,43.99559,1.2398200000000001,3383,1590488091
85,44.014664,1.236537,3513,1590488103
86,44.033809999999995,1.2332809999999998,3658,1590488115
87,44.081665,1.225172,4031,1590488146
88,44.13073,1.2166700000000001,4275,1590488177
89,44.190365,1.21497,4595,1590488214
90,44.264786,1.215886,5060,1590488258
91,44.331757,1.216736,5357,1590488298
92,44.402802,1.217586,5730,1590488340
93,44.508316,1.218959,6165,1590488401
94,44.618179,1.220856,6591,1590488462
95,44.750519,1.224126,7071,1590488536
96,44.8694,1.226545,7407,1590488599
97,44.982265000000005,1.229464,7765,1590488659
98,45.097572,1.232612,8138,1590488721
99,45.212036,1.230338,8504,1590488782
100,45.330521000000005,1.22866,8885,1590488846
101,45.445831,1.230335,9182,1590488908
102,45.55872,1.2317049999999998,9555,1590488970
103,45.672546000000004,1.233148,9876,1590489033
104,45.783553999999995,1.2345549999999998,10226,1590489094
105,45.894733,1.235962,10363,1590489157
106,46.009857000000004,1.2374040000000002,10363,1590489221
107,46.122143,1.238777,10363,1590489284
108,46.234497,1.240249,10363,1590489348
109,46.345825,1.2416610000000001,10363,1590489411
110,46.458344,1.243103,10363,1590489474
111,46.570175,1.244537,10363,1590489538
112,46.68187,1.245943,10363,1590489601
113,46.791458,1.2506329999999999,10363,1590489663
114,46.902126,1.264273,10363,1590489726
115,47.008392,1.275169,10363,1590489787
116,47.116264,1.286386,10363,1590489848
117,47.224869,1.297623,10363,1590489909
118,47.33345,1.3089520000000001,10363,1590489971
119,47.441013,1.3202610000000001,10363,1590490033
120,47.547806,1.331458,10363,1590490095
121,47.653851,1.3426559999999998,10363,1590490155
122,47.757290000000005,1.355544,10356,1590490215
123,47.767868,1.360176,10363,1590490221
124,47.778048999999996,1.366601,10371,1590490227
125,47.785216999999996,1.371643,10363,1590490233
126,47.887913,1.443716,10363,1590490297
127,47.985115,1.510761,10363,1590490359
128,48.082687,1.57851,10363,1590490420
129,48.179443,1.645836,10363,1590490481
130,48.276581,1.7137950000000002,10363,1590490544
131,48.37262,1.781264,10363,1590490605
132,48.467285,1.847957,10363,1590490666
133,48.564651,1.9168330000000002,10363,1590490728
134,48.66217,1.986068,10363,1590490789
135,48.757324,2.053937,10363,1590490850
136,48.855362,2.12412,10363,1590490913
137,48.95343,2.19466,10363,1590490974
138,49.049973,2.2644509999999998,10363,1590491035
139,49.145943,2.334089,10363,1590491096
140,49.243607,2.405302,10363,1590491158
141,49.33873,2.474882,10363,1590491220
142,49.43573,2.54623,10363,1590491282
143,49.528839000000005,2.614963,10363,1590491342
144,49.626175,2.6871959999999997,10363,1590491405
145,49.722118,2.758608,10363,1590491467
146,49.818901000000004,2.830984,10363,1590491529
147,49.877186,2.8814610000000003,10363,1590491567
148,49.887543,2.89403,10363,1590491575
149,49.971771000000004,2.995075,10363,1590491636
150,50.057297,3.096511,10363,1590491697
151,50.143139,3.199026,10363,1590491759
152,50.226746,3.299295,10363,1590491819
153,50.310883000000004,3.4006300000000005,10363,1590491880
154,50.397263,3.505289,10363,1590491942
155,50.482735,3.6093059999999997,10363,1590492004
156,50.567871000000004,3.713307,10363,1590492066
157,50.652969,3.8178940000000003,10363,1590492127
158,50.735561,3.919754,10363,1590492187
159,50.818752,4.0229029999999995,10363,1590492249
160,50.902313,4.126968,10363,1590492312
161,50.98457,4.229889,10363,1590492372
